Using proactor: IocpProactor
('192.168.43.106', '0.381', '0.315', '-1.810')
('192.168.43.106', '0.381', '0.302', '-1.810')
('192.168.43.106', '0.381', '0.284', '-1.810')
('192.168.43.106', '0.381', '0.270', '-1.810')
('192.168.43.106', '0.381', '0.261', '-1.810')
('192.168.43.106', '0.381', '0.246', '-1.810')
('192.168.43.106', '0.381', '0.233', '-1.810')
('192.168.43.106', '0.381', '0.242', '-1.810')
('192.168.43.106', '0.381', '0.234', '-1.810')
('192.168.43.106', '0.381', '0.227', '-1.810')
('192.168.43.106', '0.381', '0.217', '-1.810')
('192.168.43.106', '0.381', '0.213', '-1.810')
('192.168.43.106', '0.381', '0.204', '-1.810')
('192.168.43.106', '0.381', '0.193', '-1.810')
('192.168.43.106', '0.381', '0.192', '-1.810')
('192.168.43.106', '0.381', '0.339', '-1.810')
('192.168.43.106', '0.381', '0.429', '-1.810')
('192.168.43.106', '0.381', '0.414', '-1.810')
('192.168.43.106', '0.381', '0.421', '-1.810')
('192.168.43.106', '0.381', '0.395', '-1.810')
('192.168.43.106', '0.381', '0.407', '-1.810')
('192.168.43.106', '0.381', '0.399', '-1.810')
('192.168.43.106', '0.381', '0.411', '-1.810')
('192.168.43.106', '0.381', '0.388', '-1.810')
('192.168.43.106', '0.381', '0.398', '-1.810')
('192.168.43.106', '0.381', '0.384', '-1.810')
('192.168.43.106', '0.381', '0.375', '-1.810')
('192.168.43.106', '0.381', '0.369', '-1.810')
('192.168.43.106', '0.381', '0.356', '-1.810')
('192.168.43.106', '0.381', '0.338', '-1.810')
('192.168.43.106', '0.381', '0.318', '-1.810')
('192.168.43.106', '0.381', '0.307', '-1.810')
('192.168.43.106', '0.381', '0.300', '-1.810')
('192.168.43.106', '0.381', '0.292', '-1.810')
('192.168.43.106', '0.381', '0.287', '-1.810')
('192.168.43.106', '0.381', '0.289', '-1.810')
('192.168.43.106', '0.381', '0.285', '-1.810')
('192.168.43.106', '0.381', '0.280', '-1.810')
('192.168.43.106', '0.381', '0.271', '-1.810')
('192.168.43.106', '0.381', '0.302', '-1.810')
('192.168.43.106', '0.381', '0.311', '-1.810')
('192.168.43.106', '0.381', '0.298', '-1.810')
('192.168.43.106', '0.381', '0.295', '-1.810')
('192.168.43.106', '0.381', '0.327', '-1.810')
('192.168.43.106', '0.381', '0.317', '-1.810')
('192.168.43.106', '0.381', '0.306', '-1.810')
('192.168.43.106', '0.381', '0.307', '-1.810')
('192.168.43.106', '0.381', '0.357', '-1.810')
('192.168.43.106', '0.381', '0.444', '-1.810')
('192.168.43.106', '0.381', '0.440', '-1.810')
('192.168.43.106', '0.381', '0.417', '-1.810')
('192.168.43.106', '0.381', '0.403', '-1.810')
('192.168.43.106', '0.381', '0.385', '-1.810')
('192.168.43.106', '0.381', '0.363', '-1.810')
('192.168.43.106', '0.381', '0.352', '-1.810')
('192.168.43.106', '0.381', '0.339', '-1.810')
('192.168.43.106', '0.381', '0.424', '-1.810')
('192.168.43.106', '0.381', '0.480', '-1.810')
('192.168.43.106', '0.381', '0.456', '-1.810')
('192.168.43.106', '0.381', '0.451', '-1.810')
('192.168.43.106', '0.381', '0.447', '-1.810')
('192.168.43.106', '0.381', '0.458', '-1.810')
('192.168.43.106', '0.381', '0.467', '-1.810')
('192.168.43.106', '0.381', '0.454', '-1.810')
('192.168.43.106', '0.381', '0.451', '-1.810')
('192.168.43.106', '0.381', '0.434', '-1.810')
('192.168.43.106', '0.381', '0.430', '-1.810')
('192.168.43.106', '0.381', '0.414', '-1.810')
('192.168.43.106', '0.381', '0.390', '-1.810')
('192.168.43.106', '0.381', '0.365', '-1.810')
('192.168.43.106', '0.381', '0.343', '-1.810')
('192.168.43.106', '0.381', '0.352', '-1.810')
('192.168.43.106', '0.381', '0.336', '-1.810')
('192.168.43.106', '0.381', '0.334', '-1.810')
('192.168.43.106', '0.381', '0.320', '-1.810')
('192.168.43.106', '0.381', '0.308', '-1.810')
('192.168.43.106', '0.381', '0.291', '-1.810')
('192.168.43.106', '0.381', '0.305', '-1.810')
('192.168.43.106', '0.381', '0.290', '-1.810')
('192.168.43.106', '0.381', '0.292', '-1.810')
('192.168.43.106', '0.381', '0.338', '-1.810')
('192.168.43.106', '0.381', '0.322', '-1.810')
('192.168.43.106', '0.381', '0.333', '-1.810')
('192.168.43.106', '0.381', '0.359', '-1.810')
('192.168.43.106', '0.381', '0.384', '-1.810')
('192.168.43.106', '0.381', '0.372', '-1.810')
('192.168.43.106', '0.381', '0.349', '-1.810')
('192.168.43.106', '0.381', '0.345', '-1.810')
('192.168.43.106', '0.381', '0.324', '-1.810')
('192.168.43.106', '0.380', '0.307', '-1.810')
('192.168.43.106', '0.380', '0.301', '-1.810')
('192.168.43.106', '0.380', '0.282', '-1.810')
('192.168.43.106', '0.380', '0.310', '-1.810')
('192.168.43.106', '0.380', '0.296', '-1.810')
('192.168.43.106', '0.380', '0.282', '-1.810')
('192.168.43.106', '0.380', '0.284', '-1.810')
('192.168.43.106', '0.380', '0.281', '-1.810')
('192.168.43.106', '0.380', '0.289', '-1.810')
('192.168.43.106', '0.380', '0.296', '-1.810')
('192.168.43.106', '0.380', '0.323', '-1.810')
('192.168.43.106', '0.380', '0.334', '-1.810')
('192.168.43.106', '0.380', '0.317', '-1.810')
('192.168.43.106', '0.380', '0.307', '-1.810')
('192.168.43.106', '0.380', '0.309', '-1.810')
('192.168.43.106', '0.380', '0.317', '-1.810')
('192.168.43.106', '0.380', '0.304', '-1.810')
('192.168.43.106', '0.380', '0.299', '-1.810')
('192.168.43.106', '0.380', '0.286', '-1.810')
('192.168.43.106', '0.380', '0.270', '-1.810')
('192.168.43.106', '0.380', '0.256', '-1.810')
('192.168.43.106', '0.380', '0.254', '-1.810')
('192.168.43.106', '0.380', '0.266', '-1.810')
('192.168.43.106', '0.380', '0.269', '-1.810')
('192.168.43.106', '0.380', '0.258', '-1.810')
('192.168.43.106', '0.380', '0.250', '-1.810')
('192.168.43.106', '0.380', '0.258', '-1.810')
('192.168.43.106', '0.380', '0.246', '-1.810')
('192.168.43.106', '0.380', '0.239', '-1.810')
('192.168.43.106', '0.380', '0.236', '-1.810')
('192.168.43.106', '0.380', '0.223', '-1.810')
('192.168.43.106', '0.380', '0.214', '-1.810')
('192.168.43.106', '0.380', '0.253', '-1.810')
('192.168.43.106', '0.380', '0.306', '-1.810')
('192.168.43.106', '0.380', '0.310', '-1.810')
('192.168.43.106', '0.380', '0.301', '-1.810')
('192.168.43.106', '0.380', '0.322', '-1.810')
('192.168.43.106', '0.380', '0.303', '-1.810')
('192.168.43.106', '0.380', '0.295', '-1.810')
('192.168.43.106', '0.380', '0.290', '-1.810')
('192.168.43.106', '0.380', '0.275', '-1.810')
('192.168.43.106', '0.380', '0.264', '-1.810')
('192.168.43.106', '0.380', '0.254', '-1.810')
('192.168.43.106', '0.380', '0.254', '-1.810')
('192.168.43.106', '0.380', '0.247', '-1.810')
('192.168.43.106', '0.380', '0.287', '-1.810')
('192.168.43.106', '0.380', '0.276', '-1.810')
('192.168.43.106', '0.379', '0.299', '-1.810')
('192.168.43.106', '0.379', '0.302', '-1.810')
('192.168.43.106', '0.379', '0.301', '-1.810')
('192.168.43.106', '0.379', '0.299', '-1.810')
('192.168.43.106', '0.379', '0.281', '-1.810')
('192.168.43.106', '0.379', '0.268', '-1.810')
('192.168.43.106', '0.379', '0.282', '-1.810')
('192.168.43.106', '0.379', '0.356', '-1.810')
('192.168.43.106', '0.379', '0.496', '-1.810')
('192.168.43.106', '0.379', '0.471', '-1.810')
('192.168.43.106', '0.379', '0.446', '-1.810')
('192.168.43.106', '0.379', '0.429', '-1.810')
('192.168.43.106', '0.379', '0.408', '-1.810')
('192.168.43.106', '0.379', '0.391', '-1.810')
('192.168.43.106', '0.379', '0.366', '-1.810')
('192.168.43.106', '0.379', '0.390', '-1.810')
('192.168.43.106', '0.379', '0.367', '-1.810')
('192.168.43.106', '0.379', '0.346', '-1.810')
('192.168.43.106', '0.379', '0.324', '-1.810')
('192.168.43.106', '0.379', '0.311', '-1.810')
('192.168.43.106', '0.379', '0.298', '-1.810')
('192.168.43.106', '0.379', '0.283', '-1.810')
('192.168.43.106', '0.379', '0.275', '-1.810')
('192.168.43.106', '0.379', '0.264', '-1.810')
('192.168.43.106', '0.379', '0.254', '-1.810')
('192.168.43.106', '0.379', '0.239', '-1.810')
('192.168.43.106', '0.379', '0.237', '-1.810')
('192.168.43.106', '0.379', '0.233', '-1.810')
('192.168.43.106', '0.379', '0.227', '-1.810')
('192.168.43.106', '0.379', '0.236', '-1.810')
('192.168.43.106', '0.379', '0.223', '-1.810')
('192.168.43.106', '0.379', '0.218', '-1.810')
('192.168.43.106', '0.379', '0.207', '-1.810')
('192.168.43.106', '0.379', '0.200', '-1.810')
('192.168.43.106', '0.379', '0.198', '-1.810')
('192.168.43.106', '0.379', '0.191', '-1.810')
('192.168.43.106', '0.379', '0.188', '-1.810')
('192.168.43.106', '0.379', '0.177', '-1.810')
('192.168.43.106', '0.379', '0.182', '-1.810')
('192.168.43.106', '0.379', '0.172', '-1.810')
('192.168.43.106', '0.379', '0.171', '-1.810')
('192.168.43.106', '0.379', '0.161', '-1.810')
('192.168.43.106', '0.379', '0.163', '-1.810')
('192.168.43.106', '0.379', '0.166', '-1.810')
('192.168.43.106', '0.379', '0.172', '-1.810')
('192.168.43.106', '0.379', '0.162', '-1.810')
('192.168.43.106', '0.378', '0.204', '-1.810')
('192.168.43.106', '0.378', '0.245', '-1.810')
('192.168.43.106', '0.378', '0.321', '-1.810')
('192.168.43.106', '0.378', '0.351', '-1.810')
('192.168.43.106', '0.378', '0.376', '-1.810')
('192.168.43.106', '0.378', '0.366', '-1.810')
('192.168.43.106', '0.378', '0.348', '-1.810')
('192.168.43.106', '0.378', '0.327', '-1.810')
('192.168.43.106', '0.378', '0.347', '-1.810')
('192.168.43.106', '0.378', '0.336', '-1.810')
('192.168.43.106', '0.378', '0.320', '-1.810')
('192.168.43.106', '0.378', '0.304', '-1.810')
('192.168.43.106', '0.378', '0.291', '-1.810')
('192.168.43.106', '0.378', '0.283', '-1.810')
('192.168.43.106', '0.378', '0.274', '-1.810')
('192.168.43.106', '0.378', '0.262', '-1.810')
('192.168.43.106', '0.378', '0.261', '-1.810')
('192.168.43.106', '0.378', '0.252', '-1.810')
('192.168.43.106', '0.378', '0.246', '-1.810')
('192.168.43.106', '0.378', '0.272', '-1.810')
('192.168.43.106', '0.378', '0.306', '-1.810')
('192.168.43.106', '0.378', '0.300', '-1.810')
('192.168.43.106', '0.378', '0.282', '-1.810')
('192.168.43.106', '0.378', '0.271', '-1.810')
('192.168.43.106', '0.378', '0.314', '-1.810')
('192.168.43.106', '0.378', '0.310', '-1.810')
('192.168.43.106', '0.378', '0.292', '-1.810')
('192.168.43.106', '0.378', '0.284', '-1.810')
('192.168.43.106', '0.378', '0.268', '-1.810')
('192.168.43.106', '0.378', '0.262', '-1.810')
('192.168.43.106', '0.378', '0.248', '-1.810')
('192.168.43.106', '0.378', '0.243', '-1.810')
('192.168.43.106', '0.378', '0.231', '-1.810')
('192.168.43.106', '0.378', '0.228', '-1.810')
('192.168.43.106', '0.378', '0.273', '-1.810')
('192.168.43.106', '0.378', '0.275', '-1.810')
('192.168.43.106', '0.378', '0.259', '-1.810')
('192.168.43.106', '0.378', '0.259', '-1.810')
('192.168.43.106', '0.378', '0.255', '-1.810')
('192.168.43.106', '0.378', '0.246', '-1.810')
('192.168.43.106', '0.378', '0.238', '-1.810')
('192.168.43.106', '0.378', '0.224', '-1.810')
('192.168.43.106', '0.378', '0.213', '-1.810')
('192.168.43.106', '0.378', '0.226', '-1.810')
('192.168.43.106', '0.378', '0.244', '-1.810')
('192.168.43.106', '0.378', '0.232', '-1.810')
('192.168.43.106', '0.378', '0.219', '-1.810')
('192.168.43.106', '0.377', '0.234', '-1.810')
('192.168.43.106', '0.377', '0.280', '-1.810')
('192.168.43.106', '0.377', '0.290', '-1.810')
('192.168.43.106', '0.377', '0.303', '-1.810')
('192.168.43.106', '0.377', '0.297', '-1.810')
('192.168.43.106', '0.377', '0.281', '-1.810')
('192.168.43.106', '0.377', '0.271', '-1.810')
('192.168.43.106', '0.377', '0.276', '-1.810')
('192.168.43.106', '0.377', '0.276', '-1.810')
('192.168.43.106', '0.377', '0.269', '-1.810')
('192.168.43.106', '0.377', '0.290', '-1.810')
('192.168.43.106', '0.377', '0.286', '-1.810')
('192.168.43.106', '0.377', '0.310', '-1.810')
('192.168.43.106', '0.377', '0.291', '-1.810')
('192.168.43.106', '0.377', '0.282', '-1.810')
('192.168.43.106', '0.377', '0.298', '-1.810')
('192.168.43.106', '0.377', '0.295', '-1.810')
('192.168.43.106', '0.377', '0.334', '-1.810')
('192.168.43.106', '0.377', '0.355', '-1.810')
('192.168.43.106', '0.377', '0.335', '-1.810')
('192.168.43.106', '0.377', '0.316', '-1.810')
('192.168.43.106', '0.377', '0.322', '-1.810')
('192.168.43.106', '0.377', '0.358', '-1.810')
('192.168.43.106', '0.377', '0.430', '-1.810')
('192.168.43.106', '0.377', '0.404', '-1.810')
('192.168.43.106', '0.377', '0.388', '-1.810')
('192.168.43.106', '0.377', '0.366', '-1.810')
('192.168.43.106', '0.377', '0.349', '-1.810')
('192.168.43.106', '0.377', '0.362', '-1.810')
('192.168.43.106', '0.377', '0.360', '-1.810')
('192.168.43.106', '0.377', '0.341', '-1.810')
('192.168.43.106', '0.377', '0.323', '-1.810')
('192.168.43.106', '0.377', '0.306', '-1.810')
('192.168.43.106', '0.377', '0.304', '-1.810')
('192.168.43.106', '0.377', '0.288', '-1.810')
('192.168.43.106', '0.377', '0.279', '-1.810')
('192.168.43.106', '0.377', '0.270', '-1.810')
('192.168.43.106', '0.377', '0.261', '-1.810')
('192.168.43.106', '0.377', '0.259', '-1.810')
('192.168.43.106', '0.377', '0.250', '-1.810')
('192.168.43.106', '0.377', '0.236', '-1.810')
('192.168.43.106', '0.377', '0.222', '-1.810')
('192.168.43.106', '0.377', '0.219', '-1.810')
('192.168.43.106', '0.377', '0.209', '-1.810')
('192.168.43.106', '0.377', '0.207', '-1.810')
('192.168.43.106', '0.377', '0.207', '-1.810')
('192.168.43.106', '0.377', '0.212', '-1.810')
('192.168.43.106', '0.377', '0.202', '-1.810')
('192.168.43.106', '0.377', '0.193', '-1.810')
('192.168.43.106', '0.377', '0.183', '-1.810')
('192.168.43.106', '0.377', '0.175', '-1.810')
('192.168.43.106', '0.377', '0.175', '-1.810')
('192.168.43.106', '0.376', '0.174', '-1.810')
('192.168.43.106', '0.376', '0.191', '-1.810')
('192.168.43.106', '0.376', '0.254', '-1.810')
('192.168.43.106', '0.376', '0.304', '-1.810')
('192.168.43.106', '0.376', '0.313', '-1.810')
('192.168.43.106', '0.376', '0.299', '-1.810')
('192.168.43.106', '0.376', '0.297', '-1.810')
('192.168.43.106', '0.376', '0.300', '-1.810')
('192.168.43.106', '0.376', '0.289', '-1.810')
('192.168.43.106', '0.376', '0.296', '-1.810')
('192.168.43.106', '0.376', '0.294', '-1.810')
('192.168.43.106', '0.376', '0.284', '-1.810')
('192.168.43.106', '0.376', '0.275', '-1.810')
('192.168.43.106', '0.376', '0.269', '-1.810')
('192.168.43.106', '0.376', '0.269', '-1.810')
('192.168.43.106', '0.376', '0.255', '-1.810')
('192.168.43.106', '0.376', '0.247', '-1.810')
('192.168.43.106', '0.376', '0.245', '-1.810')
('192.168.43.106', '0.376', '0.239', '-1.810')
('192.168.43.106', '0.376', '0.238', '-1.810')
('192.168.43.106', '0.376', '0.240', '-1.810')
('192.168.43.106', '0.376', '0.226', '-1.810')
('192.168.43.106', '0.376', '0.212', '-1.810')
('192.168.43.106', '0.376', '0.204', '-1.810')
('192.168.43.106', '0.376', '0.191', '-1.810')
('192.168.43.106', '0.376', '0.191', '-1.810')
('192.168.43.106', '0.376', '0.185', '-1.810')
('192.168.43.106', '0.376', '0.184', '-1.810')
('192.168.43.106', '0.376', '0.185', '-1.810')
('192.168.43.106', '0.376', '0.185', '-1.810')
('192.168.43.106', '0.376', '0.177', '-1.810')
('192.168.43.106', '0.376', '0.281', '-1.810')
('192.168.43.106', '0.376', '0.366', '-1.810')
('192.168.43.106', '0.376', '0.347', '-1.810')
('192.168.43.106', '0.376', '0.332', '-1.810')
('192.168.43.106', '0.376', '0.317', '-1.810')
('192.168.43.106', '0.376', '0.298', '-1.810')
('192.168.43.106', '0.376', '0.299', '-1.810')
('192.168.43.106', '0.376', '0.282', '-1.810')
('192.168.43.106', '0.376', '0.266', '-1.810')
('192.168.43.106', '0.376', '0.264', '-1.810')
('192.168.43.106', '0.376', '0.256', '-1.810')
('192.168.43.106', '0.375', '0.253', '-1.810')
('192.168.43.106', '0.375', '0.270', '-1.810')
('192.168.43.106', '0.375', '0.265', '-1.810')
('192.168.43.106', '0.375', '0.270', '-1.810')
('192.168.43.106', '0.375', '0.261', '-1.810')
('192.168.43.106', '0.375', '0.285', '-1.810')
('192.168.43.106', '0.375', '0.300', '-1.810')
('192.168.43.106', '0.375', '0.293', '-1.810')
('192.168.43.106', '0.375', '0.301', '-1.810')
('192.168.43.106', '0.375', '0.321', '-1.810')
('192.168.43.106', '0.375', '0.338', '-1.810')
('192.168.43.106', '0.375', '0.359', '-1.810')
('192.168.43.106', '0.375', '0.337', '-1.810')
('192.168.43.106', '0.375', '0.325', '-1.810')
('192.168.43.106', '0.375', '0.305', '-1.810')
('192.168.43.106', '0.375', '0.304', '-1.810')
('192.168.43.106', '0.375', '0.290', '-1.810')
('192.168.43.106', '0.375', '0.300', '-1.810')
('192.168.43.106', '0.375', '0.347', '-1.810')
('192.168.43.106', '0.375', '0.358', '-1.810')
('192.168.43.106', '0.375', '0.339', '-1.810')
('192.168.43.106', '0.375', '0.325', '-1.810')
('192.168.43.106', '0.375', '0.311', '-1.810')
('192.168.43.106', '0.375', '0.343', '-1.810')
('192.168.43.106', '0.375', '0.367', '-1.810')
('192.168.43.106', '0.375', '0.397', '-1.810')
('192.168.43.106', '0.375', '0.395', '-1.810')
('192.168.43.106', '0.375', '0.376', '-1.810')
('192.168.43.106', '0.375', '0.355', '-1.810')
('192.168.43.106', '0.375', '0.338', '-1.810')
('192.168.43.106', '0.375', '0.373', '-1.810')
('192.168.43.106', '0.375', '0.400', '-1.810')
('192.168.43.106', '0.375', '0.384', '-1.810')
('192.168.43.106', '0.375', '0.364', '-1.810')
('192.168.43.106', '0.375', '0.341', '-1.810')
('192.168.43.106', '0.375', '0.323', '-1.810')
('192.168.43.106', '0.375', '0.304', '-1.810')
('192.168.43.106', '0.375', '0.300', '-1.810')
('192.168.43.106', '0.375', '0.290', '-1.810')
('192.168.43.106', '0.375', '0.274', '-1.810')
('192.168.43.106', '0.375', '0.257', '-1.810')
('192.168.43.106', '0.375', '0.249', '-1.810')
('192.168.43.106', '0.375', '0.247', '-1.810')
('192.168.43.106', '0.375', '0.245', '-1.810')
('192.168.43.106', '0.375', '0.249', '-1.810')
('192.168.43.106', '0.375', '0.277', '-1.810')
('192.168.43.106', '0.375', '0.279', '-1.810')
('192.168.43.106', '0.375', '0.275', '-1.810')
('192.168.43.106', '0.375', '0.282', '-1.810')
('192.168.43.106', '0.375', '0.277', '-1.810')
('192.168.43.106', '0.375', '0.309', '-1.810')
('192.168.43.106', '0.375', '0.305', '-1.810')
('192.168.43.106', '0.375', '0.306', '-1.810')
('192.168.43.106', '0.375', '0.289', '-1.810')
('192.168.43.106', '0.375', '0.294', '-1.810')
('192.168.43.106', '0.375', '0.308', '-1.810')
('192.168.43.106', '0.375', '0.293', '-1.810')
('192.168.43.106', '0.375', '0.276', '-1.810')
('192.168.43.106', '0.375', '0.294', '-1.810')
('192.168.43.106', '0.375', '0.330', '-1.810')
('192.168.43.106', '0.375', '0.327', '-1.810')
('192.168.43.106', '0.375', '0.319', '-1.810')
('192.168.43.106', '0.375', '0.331', '-1.810')
('192.168.43.106', '0.375', '0.313', '-1.810')
('192.168.43.106', '0.375', '0.302', '-1.810')
('192.168.43.106', '0.375', '0.296', '-1.810')
('192.168.43.106', '0.375', '0.328', '-1.810')
('192.168.43.106', '0.375', '0.331', '-1.810')
('192.168.43.106', '0.375', '0.323', '-1.810')
('192.168.43.106', '0.375', '0.321', '-1.810')
('192.168.43.106', '0.375', '0.351', '-1.810')
('192.168.43.106', '0.375', '0.363', '-1.810')
('192.168.43.106', '0.375', '0.348', '-1.810')
('192.168.43.106', '0.375', '0.372', '-1.810')
('192.168.43.106', '0.375', '0.409', '-1.810')
('192.168.43.106', '0.375', '0.415', '-1.810')
('192.168.43.106', '0.375', '0.501', '-1.810')
('192.168.43.106', '0.375', '0.643', '-1.810')
('192.168.43.106', '0.375', '0.646', '-1.810')
('192.168.43.106', '0.375', '0.609', '-1.810')
('192.168.43.106', '0.375', '0.595', '-1.810')
('192.168.43.106', '0.375', '0.568', '-1.810')
('192.168.43.106', '0.375', '0.534', '-1.810')
('192.168.43.106', '0.375', '0.502', '-1.810')
('192.168.43.106', '0.375', '0.481', '-1.810')
('192.168.43.106', '0.375', '0.464', '-1.810')
('192.168.43.106', '0.375', '0.440', '-1.810')
('192.168.43.106', '0.375', '0.416', '-1.810')
('192.168.43.106', '0.375', '0.428', '-1.810')
('192.168.43.106', '0.375', '0.466', '-1.810')
('192.168.43.106', '0.375', '0.439', '-1.810')
('192.168.43.106', '0.375', '0.420', '-1.810')
('192.168.43.106', '0.375', '0.396', '-1.810')
('192.168.43.106', '0.375', '0.440', '-1.810')
('192.168.43.106', '0.375', '0.476', '-1.810')
('192.168.43.106', '0.375', '0.452', '-1.810')
('192.168.43.106', '0.375', '0.436', '-1.810')
('192.168.43.106', '0.375', '0.411', '-1.810')
('192.168.43.106', '0.375', '0.393', '-1.810')
('192.168.43.106', '0.375', '0.382', '-1.810')
('192.168.43.106', '0.375', '0.381', '-1.810')
('192.168.43.106', '0.375', '0.364', '-1.810')
('192.168.43.106', '0.375', '0.387', '-1.810')
('192.168.43.106', '0.375', '0.383', '-1.810')
('192.168.43.106', '0.375', '0.365', '-1.810')
('192.168.43.106', '0.375', '0.384', '-1.810')
('192.168.43.106', '0.375', '0.382', '-1.810')
('192.168.43.106', '0.375', '0.407', '-1.810')
('192.168.43.106', '0.375', '0.395', '-1.810')
('192.168.43.106', '0.375', '0.381', '-1.810')
('192.168.43.106', '0.375', '0.391', '-1.810')
('192.168.43.106', '0.375', '0.376', '-1.810')
('192.168.43.106', '0.375', '0.356', '-1.810')
('192.168.43.106', '0.375', '0.472', '-1.810')
('192.168.43.106', '0.375', '0.537', '-1.810')
('192.168.43.106', '0.375', '0.524', '-1.810')
('192.168.43.106', '0.375', '0.560', '-1.810')
('192.168.43.106', '0.375', '0.641', '-1.810')
('192.168.43.106', '0.375', '0.682', '-1.808')
('192.168.43.106', '0.375', '0.666', '-1.809')
('192.168.43.106', '0.375', '0.653', '-1.810')
('192.168.43.106', '0.376', '0.649', '-1.810')
('192.168.43.106', '0.376', '0.623', '-1.810')
('192.168.43.106', '0.376', '0.600', '-1.810')
('192.168.43.106', '0.376', '0.580', '-1.810')
('192.168.43.106', '0.376', '0.570', '-1.810')
('192.168.43.106', '0.376', '0.578', '-1.810')
('192.168.43.106', '0.376', '0.569', '-1.810')
('192.168.43.106', '0.376', '0.534', '-1.810')
('192.168.43.106', '0.376', '0.510', '-1.810')
('192.168.43.106', '0.376', '0.495', '-1.810')
('192.168.43.106', '0.376', '0.501', '-1.810')
('192.168.43.106', '0.376', '0.494', '-1.810')
('192.168.43.106', '0.376', '0.474', '-1.810')
('192.168.43.106', '0.376', '0.445', '-1.810')
('192.168.43.106', '0.376', '0.424', '-1.810')
('192.168.43.106', '0.376', '0.414', '-1.810')
('192.168.43.106', '0.376', '0.389', '-1.810')
('192.168.43.106', '0.376', '0.368', '-1.810')
('192.168.43.106', '0.376', '0.352', '-1.810')
('192.168.43.106', '0.376', '0.333', '-1.810')
('192.168.43.106', '0.376', '0.314', '-1.810')
('192.168.43.106', '0.376', '0.297', '-1.810')
('192.168.43.106', '0.376', '0.281', '-1.810')
('192.168.43.106', '0.376', '0.270', '-1.810')
('192.168.43.106', '0.376', '0.262', '-1.810')
('192.168.43.106', '0.376', '0.245', '-1.810')
('192.168.43.106', '0.376', '0.238', '-1.810')
('192.168.43.106', '0.376', '0.229', '-1.810')
('192.168.43.106', '0.376', '0.217', '-1.810')
('192.168.43.106', '0.376', '0.211', '-1.810')
('192.168.43.106', '0.376', '0.206', '-1.810')
('192.168.43.106', '0.376', '0.198', '-1.810')
('192.168.43.106', '0.376', '0.206', '-1.810')
('192.168.43.106', '0.376', '0.241', '-1.810')
('192.168.43.106', '0.376', '0.234', '-1.810')
('192.168.43.106', '0.376', '0.220', '-1.810')
('192.168.43.106', '0.375', '0.211', '-1.810')
('192.168.43.106', '0.375', '0.256', '-1.810')
('192.168.43.106', '0.375', '0.298', '-1.810')
('192.168.43.106', '0.375', '0.324', '-1.810')
('192.168.43.106', '0.375', '0.316', '-1.810')
('192.168.43.106', '0.375', '0.299', '-1.810')
('192.168.43.106', '0.375', '0.294', '-1.810')
('192.168.43.106', '0.375', '0.293', '-1.810')
('192.168.43.106', '0.375', '0.294', '-1.810')
('192.168.43.106', '0.375', '0.293', '-1.810')
('192.168.43.106', '0.375', '0.280', '-1.810')
('192.168.43.106', '0.375', '0.284', '-1.810')
('192.168.43.106', '0.375', '0.312', '-1.810')
('192.168.43.106', '0.375', '0.306', '-1.810')
('192.168.43.106', '0.375', '0.309', '-1.810')
('192.168.43.106', '0.375', '0.298', '-1.810')
('192.168.43.106', '0.375', '0.280', '-1.810')
('192.168.43.106', '0.375', '0.308', '-1.810')
('192.168.43.106', '0.375', '0.301', '-1.810')
('192.168.43.106', '0.375', '0.337', '-1.810')
('192.168.43.106', '0.375', '0.374', '-1.810')
('192.168.43.106', '0.375', '0.357', '-1.810')
('192.168.43.106', '0.375', '0.336', '-1.810')
('192.168.43.106', '0.375', '0.319', '-1.810')
('192.168.43.106', '0.375', '0.303', '-1.810')
('192.168.43.106', '0.375', '0.300', '-1.810')
('192.168.43.106', '0.375', '0.336', '-1.810')
('192.168.43.106', '0.375', '0.318', '-1.810')
('192.168.43.106', '0.375', '0.310', '-1.810')
('192.168.43.106', '0.375', '0.301', '-1.810')
('192.168.43.106', '0.375', '0.293', '-1.810')
('192.168.43.106', '0.375', '0.277', '-1.810')
('192.168.43.106', '0.375', '0.261', '-1.810')
('192.168.43.106', '0.375', '0.249', '-1.810')
('192.168.43.106', '0.375', '0.253', '-1.810')
('192.168.43.106', '0.375', '0.258', '-1.810')
('192.168.43.106', '0.375', '0.246', '-1.810')
('192.168.43.106', '0.375', '0.235', '-1.810')
('192.168.43.106', '0.375', '0.228', '-1.810')
('192.168.43.106', '0.375', '0.219', '-1.810')
('192.168.43.106', '0.375', '0.206', '-1.810')
('192.168.43.106', '0.375', '0.197', '-1.810')
('192.168.43.106', '0.375', '0.188', '-1.810')
('192.168.43.106', '0.375', '0.193', '-1.810')
('192.168.43.106', '0.375', '0.206', '-1.810')
('192.168.43.106', '0.375', '0.248', '-1.810')
('192.168.43.106', '0.375', '0.251', '-1.810')
('192.168.43.106', '0.375', '0.237', '-1.810')
('192.168.43.106', '0.375', '0.223', '-1.810')
('192.168.43.106', '0.375', '0.219', '-1.810')
('192.168.43.106', '0.375', '0.220', '-1.810')
('192.168.43.106', '0.375', '0.207', '-1.810')
('192.168.43.106', '0.374', '0.215', '-1.810')
('192.168.43.106', '0.374', '0.227', '-1.810')
('192.168.43.106', '0.374', '0.216', '-1.810')
('192.168.43.106', '0.374', '0.206', '-1.810')
('192.168.43.106', '0.374', '0.219', '-1.810')
